Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-168276,"NS1 Mediated Effects on Host Pathways",20,46,0.0031676077675251344,0.3808594705839482,0.9875736862473046,3,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000196313;ENSG00000136243;ENSG00000114030;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000055332;ENSG00000272391;ENSG00000095319;ENSG00000185823","","R-HSA-168896;R-HSA-1176059;R-HSA-6791035"
R-HSA-2214320,"Anchoring fibril formation",7,15,0.0010329155763668916,0.39140647284139607,0.9875736862473046,2,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000108821;ENSG00000188153;ENSG00000187498;ENSG00000168487;ENSG00000164692;ENSG00000197565;ENSG00000038295;ENSG00000084636","","R-HSA-2214330;R-HSA-2396234"
R-HSA-8935964,"RUNX1 regulates expression of components of tight junctions",4,8,5.508883073956756E-4,0.3957992965016829,0.9875736862473046,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000067955;ENSG00000159216;ENSG00000104067","","R-HSA-8935960;R-HSA-8935980;R-HSA-8936000;R-HSA-8935972;R-HSA-8935988;R-HSA-8936007"
R-HSA-3304349,"Loss of Function of SMAD2/3 in Cancer",4,8,5.508883073956756E-4,0.3957992965016829,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000106799;ENSG00000175387;ENSG00000157077;ENSG00000163513","","R-HSA-3304394;R-HSA-3315483"
R-HSA-180910,"Vpr-mediated nuclear import of PICs",19,44,0.0030298856906762154,0.3964155858000341,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000196313;ENSG00000136243;ENSG00000114030;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000272391;ENSG00000095319;ENSG00000185823","","R-HSA-180627;R-HSA-180622"
R-HSA-933543,"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10",6,13,8.951934995179727E-4,0.4169419417611073,0.9875736862473046,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000137275;ENSG00000088888;ENSG00000064012;ENSG00000181481;ENSG00000213341;ENSG00000107201","","R-HSA-933532;R-HSA-168934;R-HSA-933526;R-HSA-933539;R-HSA-933523"
R-HSA-8875555,"MET activates RAP1 and RAC1",6,13,8.951934995179727E-4,0.4169419417611073,0.9875736862473046,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000177885;ENSG00000105976;ENSG00000019991;ENSG00000167193;ENSG00000107263;ENSG00000116641","","R-HSA-8875591;R-HSA-8875558;R-HSA-8875540;R-HSA-8875568;R-HSA-8875576"
R-HSA-159234,"Transport of Mature mRNAs Derived from Intronless Transcripts",20,47,0.0032364688059495937,0.4170737151798518,0.9875736862473046,9,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000136937;ENSG00000196313;ENSG00000136243;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000272391;ENSG00000095319;ENSG00000183684;ENSG00000185823","","R-HSA-77587;R-HSA-158481;R-HSA-159046;R-HSA-158484;R-HSA-159050;R-HSA-158441;R-HSA-77594;R-HSA-158447;R-HSA-111439"
R-HSA-176033,"Interactions of Vpr with host cellular proteins",20,47,0.0032364688059495937,0.4170737151798518,0.9875736862473046,3,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000196313;ENSG00000136243;ENSG00000151729;ENSG00000114030;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000272391;ENSG00000095319;ENSG00000185823","","R-HSA-180627;R-HSA-180905;R-HSA-180622"
R-HSA-9013957,"TLR3-mediated TICAM1-dependent programmed cell death",3,6,4.131662305467566E-4,0.4288221846171394,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000137275;ENSG00000064012;ENSG00000188993","","R-HSA-9013963;R-HSA-9013889;R-HSA-9013895"
R-HSA-163615,"PKA activation",10,23,0.0015838038837625672,0.436068065303002,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000174233;ENSG00000172915;ENSG00000108946;ENSG00000188191;ENSG00000198668;ENSG00000164742;ENSG00000142875;ENSG00000005249;ENSG00000078295","","R-HSA-111925;R-HSA-8951727;R-HSA-111930;R-HSA-9668558"
R-HSA-73980,"RNA Polymerase III Transcription Termination",10,23,0.0015838038837625672,0.436068065303002,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000186141;ENSG00000013503;ENSG00000008441;ENSG00000141905;ENSG00000241258;ENSG00000100413;ENSG00000147862;ENSG00000171453;ENSG00000177700;ENSG00000162599","","R-HSA-113449;R-HSA-113454"
R-HSA-9032500,"Activated NTRK2 signals through FYN",5,11,7.574714226690538E-4,0.44683933116791885,0.9875736862473046,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000273079;ENSG00000088538;ENSG00000176697;ENSG00000148053;ENSG00000010810","","R-HSA-9032601;R-HSA-9032761;R-HSA-9032798;R-HSA-9037040;R-HSA-9032532;R-HSA-9032582;R-HSA-9032502"
R-HSA-8939246,"RUNX1 regulates transcription of genes involved in differentiation of myeloid cells",5,11,7.574714226690538E-4,0.44683933116791885,0.9875736862473046,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000124813;ENSG00000067955;ENSG00000005339;ENSG00000159216","","R-HSA-8939066;R-HSA-8938251;R-HSA-8939054;R-HSA-8938382;R-HSA-8938228;R-HSA-8938389;R-HSA-8938231"
R-HSA-9028731,"Activated NTRK2 signals through FRS2 and FRS3",7,16,0.0011017766147913511,0.4552924515314509,0.9875736862473046,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000177885;ENSG00000176697;ENSG00000115904;ENSG00000133703;ENSG00000148053;ENSG00000179295","","R-HSA-9032073;R-HSA-9028728;R-HSA-9032426;R-HSA-9028730;R-HSA-9031981;R-HSA-9032067;R-HSA-9032402"
R-HSA-75892,"Platelet Adhesion to exposed collagen",7,16,0.0011017766147913511,0.4552924515314509,0.9875736862473046,5,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000143127;ENSG00000108821;ENSG00000150093;ENSG00000110799;ENSG00000164692;ENSG00000010810;ENSG00000213949","","R-HSA-114577;R-HSA-432295;R-HSA-114563;R-HSA-114671;R-HSA-114670"
R-HSA-111931,"PKA-mediated phosphorylation of CREB",11,26,0.0017903869990359455,0.4638469237636955,0.9875736862473046,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000174233;ENSG00000172915;ENSG00000118260;ENSG00000108946;ENSG00000188191;ENSG00000198668;ENSG00000164742;ENSG00000142875;ENSG00000005249;ENSG00000078295","","R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-111930;R-HSA-111916;R-HSA-9668558;R-HSA-111919"
R-HSA-4570464,"SUMOylation of RNA binding proteins",21,51,0.0035119129596474317,0.47215906489313586,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000196313;ENSG00000136243;ENSG00000111752;ENSG00000055044;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000272391;ENSG00000095319;ENSG00000165119;ENSG00000185823","","R-HSA-4570467;R-HSA-4570499;R-HSA-4570493;R-HSA-4570489"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",25,61,0.004200523343892026,0.47379109747846393,0.9875736862473046,15,22,0.0016386116490391778,9606,Homo sapiens,"ENSG00000108821;ENSG00000130635;ENSG00000112769;ENSG00000060718;ENSG00000115414;ENSG00000137801;ENSG00000041982;ENSG00000196569;ENSG00000198947;ENSG00000173402;ENSG00000135862;ENSG00000187498;ENSG00000164692;ENSG00000162733;ENSG00000147044;ENSG00000150093;ENSG00000091136;ENSG00000197565;ENSG00000179915;ENSG00000138448;ENSG00000139219;ENSG00000084636;ENSG00000204262;ENSG00000188153;ENSG00000168542;ENSG00000204248","","R-HSA-2731081;R-HSA-2328129;R-HSA-2681675;R-HSA-2465890;R-HSA-2731075;R-HSA-2731074;R-HSA-2750181;R-HSA-2731141;R-HSA-2426263;R-HSA-2396113;R-HSA-2396337;R-HSA-2426355;R-HSA-2681694;R-HSA-2327738;R-HSA-2731123"
R-HSA-75064,"mRNA Editing: A to I Conversion",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000197381;ENSG00000160710","","R-HSA-75090;R-HSA-111237;R-HSA-111238;R-HSA-77613;R-HSA-77615;R-HSA-77614"
R-HSA-9024909,"BDNF activates NTRK2 (TRKB) signaling",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000176697;ENSG00000148053","","R-HSA-9024906;R-HSA-9026464;R-HSA-9024967"
R-HSA-3642278,"Loss of Function of TGFBR2 in Cancer",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000106799;ENSG00000163513","","R-HSA-3645780;R-HSA-3642203"
R-HSA-75102,"C6 deamination of adenosine",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000197381;ENSG00000160710","","R-HSA-77615;R-HSA-77614"
R-HSA-446343,"Localization of the PINCH-ILK-PARVIN complex to focal adhesions",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000150093;ENSG00000197702","","R-HSA-446322;R-HSA-432897"
R-HSA-8951911,"RUNX3 regulates RUNX1-mediated transcription",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000067955;ENSG00000159216","","R-HSA-8951926;R-HSA-8951910"
R-HSA-2473224,"Antagonism of Activin by Follistatin",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000134363;ENSG00000122641","","R-HSA-2473184;R-HSA-2473186"
R-HSA-5658034,"HHAT G278V doesn't palmitoylate Hh-Np",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000054392;ENSG00000164690","","R-HSA-5483229"
R-HSA-5619049,"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages)",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000047457;ENSG00000138449","","R-HSA-5655733"
R-HSA-9674519,"Defective F8 sulfation at Y1699",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000185010;ENSG00000169902","","R-HSA-9668148"
R-HSA-5633231,"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000172339;ENSG00000101901","","R-HSA-5633241"
R-HSA-3645790,"TGFBR2 Kinase Domain Mutants in Cancer",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000106799;ENSG00000163513","","R-HSA-3645780"
R-HSA-5655799,"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum)",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000138449;ENSG00000089472","","R-HSA-5655760"
R-HSA-9672391,"Defective F8 cleavage by thrombin",2,4,2.754441536978378E-4,0.4738668487852351,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000185010;ENSG00000110799","","R-HSA-9666383"
R-HSA-8951671,"RUNX3 regulates YAP1-mediated transcription",4,9,6.19749345820135E-4,0.48300445380300516,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000118523;ENSG00000137693;ENSG00000018408","","R-HSA-8951676;R-HSA-8951695;R-HSA-1989766"
R-HSA-6802953,"RAS signaling downstream of NF1 loss-of-function variants",4,9,6.19749345820135E-4,0.48300445380300516,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000166068;ENSG00000133703;ENSG00000196712","","R-HSA-6802837"
R-HSA-8869496,"TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation",4,9,6.19749345820135E-4,0.48300445380300516,0.9875736862473046,4,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000111641;ENSG00000101057","","R-HSA-8869543;R-HSA-8869566;R-HSA-8869549;R-HSA-8869560"
R-HSA-5682910,"LGI-ADAM interactions",6,14,9.640545379424321E-4,0.485927720753503,0.9875736862473046,4,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000008277;ENSG00000114948;ENSG00000153012;ENSG00000142408;ENSG00000075461;ENSG00000006116","","R-HSA-5682709;R-HSA-5682802;R-HSA-5682769;R-HSA-5682794"
R-HSA-5083635,"Defective B3GALTL causes Peters-plus syndrome (PpS)",16,39,0.002685580498553918,0.4894535968362794,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000112902;ENSG00000163638;ENSG00000154736;ENSG00000137801;ENSG00000005108;ENSG00000186340;ENSG00000144229;ENSG00000126759;ENSG00000156140;ENSG00000187676;ENSG00000134917;ENSG00000187720;ENSG00000178031;ENSG00000166106;ENSG00000142303;ENSG00000140873","","R-HSA-6785565"
R-HSA-165054,"Rev-mediated nuclear export of HIV RNA",18,44,0.0030298856906762154,0.48964168255807117,0.9875736862473046,2,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000196313;ENSG00000136243;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000272391;ENSG00000095319;ENSG00000185823","","R-HSA-165043;R-HSA-165047"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",27,67,0.004613689574438783,0.5054568156893996,0.9875736862473046,24,26,0.0019365410397735737,9606,Homo sapiens,"ENSG00000204291;ENSG00000108821;ENSG00000111799;ENSG00000130635;ENSG00000172752;ENSG00000134013;ENSG00000060718;ENSG00000038295;ENSG00000171812;ENSG00000187498;ENSG00000166670;ENSG00000164692;ENSG00000187955;ENSG00000197565;ENSG00000139219;ENSG00000206384;ENSG00000084636;ENSG00000204262;ENSG00000163131;ENSG00000144810;ENSG00000188153;ENSG00000168542;ENSG00000168487;ENSG00000204248;ENSG00000113083;ENSG00000151914;ENSG00000163359;ENSG00000092758","","R-HSA-2395302;R-HSA-2022141;R-HSA-2299620;R-HSA-2395340;R-HSA-2213192;R-HSA-1474266;R-HSA-2396234;R-HSA-2213201;R-HSA-2559639;R-HSA-2213200;R-HSA-2395223;R-HSA-2213205;R-HSA-2243926;R-HSA-2213207;R-HSA-2395314;R-HSA-2395324;R-HSA-2213208;R-HSA-2243931;R-HSA-2214330;R-HSA-2213210;R-HSA-2002466;R-HSA-2395257;R-HSA-2395322;R-HSA-2250301"
R-HSA-4551638,"SUMOylation of chromatin organization proteins",25,62,0.004269384382316485,0.5060408362665044,0.9875736862473046,10,15,0.0011172352152539848,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000158406;ENSG00000125450;ENSG00000276180;ENSG00000047410;ENSG00000113569;ENSG00000214717;ENSG00000196313;ENSG00000136243;ENSG00000111752;ENSG00000170004;ENSG00000078043;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000272391;ENSG00000095319;ENSG00000094916;ENSG00000100395;ENSG00000185823","","R-HSA-4570485;R-HSA-4551655;R-HSA-6804485;R-HSA-4615987;R-HSA-8956365;R-HSA-4570496;R-HSA-4615872;R-HSA-4615873;R-HSA-4551727;R-HSA-4615933"
R-HSA-442720,"CREB1 phosphorylation through the activation of Adenylate Cyclase",7,17,0.0011706376532158104,0.5176810880864327,0.9875736862473046,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000118260;ENSG00000108946;ENSG00000188191;ENSG00000198668;ENSG00000164742;ENSG00000142875;ENSG00000005249","","R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-442715;R-HSA-9617535;R-HSA-111919"
R-HSA-2025928,"Calcineurin activates NFAT",5,12,8.263324610935132E-4,0.5217229819239878,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000101096;ENSG00000107758;ENSG00000088832;ENSG00000138814;ENSG00000198668","","R-HSA-2025882;R-HSA-2025890;R-HSA-9690461"
R-HSA-430116,"GP1b-IX-V activation signalling",5,12,8.263324610935132E-4,0.5217229819239878,0.9875736862473046,5,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000196924;ENSG00000108821;ENSG00000110799;ENSG00000164692;ENSG00000145675","","R-HSA-430096;R-HSA-430076;R-HSA-443402;R-HSA-443418;R-HSA-430073"
R-HSA-3134973,"LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production",3,7,4.8202726897121607E-4,0.5290048210249353,0.9875736862473046,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000168036;ENSG00000124831;ENSG00000005339","","R-HSA-3134904;R-HSA-3134901;R-HSA-3134883;R-HSA-3134914;R-HSA-3134896"
R-HSA-8941284,"RUNX2 regulates chondrocyte maturation",3,7,4.8202726897121607E-4,0.5290048210249353,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000124813;ENSG00000067955","","R-HSA-8878257;R-HSA-8878266;R-HSA-9008326;R-HSA-8986294"
R-HSA-174577,"Activation of C3 and C5",3,7,4.8202726897121607E-4,0.5290048210249353,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000126759;ENSG00000244731","","R-HSA-173680;R-HSA-166817;R-HSA-173636"
R-HSA-168271,"Transport of Ribonucleoproteins into the Host Nucleus",19,48,0.003305329844374053,0.544696835431963,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000196313;ENSG00000136243;ENSG00000114030;ENSG00000085415;ENSG00000163002;ENSG00000124789;ENSG00000030066;ENSG00000102900;ENSG00000272391;ENSG00000095319;ENSG00000185823","","R-HSA-168337;R-HSA-168310;R-HSA-168297;R-HSA-168317"
R-HSA-69205,"G1/S-Specific Transcription",17,43,0.002961024652251756,0.5476730822836912,0.9875736862473046,28,28,0.0020855057351407717,9606,Homo sapiens,"ENSG00000164045;ENSG00000198176;ENSG00000132646;ENSG00000205659;ENSG00000228716;ENSG00000171848;ENSG00000112029;ENSG00000085840;ENSG00000167900;ENSG00000094804","","R-HSA-8961678;R-HSA-8961934;R-HSA-8961920;R-HSA-8961665;R-HSA-8962050;R-HSA-8961671;R-HSA-8961863;R-HSA-8961991;R-HSA-8961688;R-HSA-8961946;R-HSA-8961874;R-HSA-8961619;R-HSA-8961620;R-HSA-8961961;R-HSA-8961632;R-HSA-8961888;R-HSA-8961952;R-HSA-8961699;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-8961982;R-HSA-8961840;R-HSA-8961651;R-HSA-8961907;R-HSA-8961972;R-HSA-8961846;R-HSA-8962039"
R-HSA-1650814,"Collagen biosynthesis and modifying enzymes",30,76,0.005233438920258918,0.5481979122566945,0.9875736862473046,41,51,0.0037985997318635482,9606,Homo sapiens,"ENSG00000204291;ENSG00000108821;ENSG00000111799;ENSG00000130635;ENSG00000090530;ENSG00000172752;ENSG00000060718;ENSG00000038295;ENSG00000171812;ENSG00000187498;ENSG00000164692;ENSG00000156140;ENSG00000187955;ENSG00000215018;ENSG00000197565;ENSG00000139219;ENSG00000206384;ENSG00000084636;ENSG00000204262;ENSG00000124749;ENSG00000144810;ENSG00000188153;ENSG00000168542;ENSG00000168487;ENSG00000204248;ENSG00000163359;ENSG00000101203;ENSG00000092758;ENSG00000188517;ENSG00000163710","","R-HSA-8948232;R-HSA-8944265;R-HSA-8944266;R-HSA-2002460;R-HSA-8948234;R-HSA-8948224;R-HSA-8948226;R-HSA-8948228;R-HSA-8948230;R-HSA-8948231;R-HSA-8944263;R-HSA-8944216;R-HSA-8944218;R-HSA-8944219;R-HSA-1981128;R-HSA-2002440;R-HSA-1980233;R-HSA-8944223;R-HSA-1981120;R-HSA-8944214;R-HSA-8944215;R-HSA-8944232;R-HSA-1650808;R-HSA-2002428;R-HSA-1614460;R-HSA-8944236;R-HSA-1614461;R-HSA-2022073;R-HSA-8944227;R-HSA-2089971;R-HSA-8944229;R-HSA-1981104;R-HSA-8944250;R-HSA-8948219;R-HSA-2152276;R-HSA-8948222;R-HSA-8944240;R-HSA-1981157;R-HSA-8944246;R-HSA-2002401;R-HSA-8944247"
R-HSA-9656256,"Defective OGG1 Substrate Processing",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000114026","","R-HSA-9656250;R-HSA-9658813;R-HSA-9656252"
R-HSA-9673013,"Diseases of Telomere Maintenance",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000085224;ENSG00000087274","","R-HSA-9670619;R-HSA-9670620"
R-HSA-9670621,"Defective Inhibition of DNA Recombination at Telomere",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000085224;ENSG00000087274","","R-HSA-9670619;R-HSA-9670620"
R-HSA-9006821,"Alternative Lengthening of Telomeres (ALT)",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000085224;ENSG00000087274","","R-HSA-9670619;R-HSA-9670620"
R-HSA-211728,"Regulation of PAK-2p34 activity by PS-GAP/RHG10",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000071205","","R-HSA-211731;R-HSA-211716"
R-HSA-3642279,"TGFBR2 MSI Frameshift Mutants in Cancer",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000163513","","R-HSA-3642203"
R-HSA-9670615,"Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000085224;ENSG00000087274","","R-HSA-9670619"
R-HSA-5579032,"Defective TBXAS1 causes GHDD",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000059377","","R-HSA-5603275"
R-HSA-9670613,"Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations",1,2,1.377220768489189E-4,0.5498409878681705,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000085224;ENSG00000087274","","R-HSA-9670620"
