Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1855204,"Synthesis of IP3 and IP4 in the cytosol",10,39,0.002685580498553918,0.9663887423459028,0.9937492332545657,9,12,8.937881722031879E-4,9606,Homo sapiens,"ENSG00000161714;ENSG00000114805;ENSG00000100605;ENSG00000149782;ENSG00000168918;ENSG00000185133;ENSG00000187091;ENSG00000115556;ENSG00000197943;ENSG00000149527","","R-HSA-1855197;R-HSA-1855214;R-HSA-1855177;R-HSA-1855172;R-HSA-1855221;R-HSA-1855159;R-HSA-1855169;R-HSA-1855218;R-HSA-1855171"
R-HSA-674695,"RNA Polymerase II Pre-transcription Events",27,88,0.006059771381352431,0.9664314282935084,0.9937492332545657,15,17,0.0012661999106211828,9606,Homo sapiens,"ENSG00000213246;ENSG00000104884;ENSG00000137947;ENSG00000178913;ENSG00000114503;ENSG00000006712;ENSG00000120656;ENSG00000163882;ENSG00000082258;ENSG00000213780;ENSG00000166337;ENSG00000187735;ENSG00000100142;ENSG00000197265;ENSG00000090061;ENSG00000011007;ENSG00000148835;ENSG00000112592;ENSG00000141384;ENSG00000106290;ENSG00000102978;ENSG00000145088;ENSG00000185049;ENSG00000125651;ENSG00000129315;ENSG00000144597","","R-HSA-113409;R-HSA-113411;R-HSA-113413;R-HSA-113414;R-HSA-112392;R-HSA-112395;R-HSA-112430;R-HSA-75856;R-HSA-75891;R-HSA-112434;R-HSA-113429;R-HSA-112437;R-HSA-112436;R-HSA-75862;R-HSA-73946"
R-HSA-4570464,"SUMOylation of RNA binding proteins",14,51,0.0035119129596474317,0.9665460420344909,0.9937492332545657,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000103275;ENSG00000092199;ENSG00000155561;ENSG00000075188;ENSG00000173889;ENSG00000134686;ENSG00000139496;ENSG00000204227;ENSG00000141582;ENSG00000141570;ENSG00000157020;ENSG00000132182;ENSG00000188612","","R-HSA-4570499;R-HSA-4570467;R-HSA-4570493;R-HSA-4570489"
R-HSA-75893,"TNF signaling",14,51,0.0035119129596474317,0.9665460420344909,0.9937492332545657,24,32,0.0023834351258751676,9606,Homo sapiens,"ENSG00000135341;ENSG00000156735;ENSG00000110330;ENSG00000143258;ENSG00000118503;ENSG00000125826;ENSG00000221983;ENSG00000143947;ENSG00000036672;ENSG00000105270;ENSG00000100324;ENSG00000204628;ENSG00000102871","","R-HSA-9697747;R-HSA-5357776;R-HSA-5357904;R-HSA-5693108;R-HSA-5357845;R-HSA-9697750;R-HSA-5357780;R-HSA-5626962;R-HSA-5693055;R-HSA-83656;R-HSA-75240;R-HSA-3371353;R-HSA-5357757;R-HSA-83660;R-HSA-140978;R-HSA-5626981;R-HSA-3371360;R-HSA-5626982;R-HSA-5357860;R-HSA-5357828;R-HSA-5634221;R-HSA-5357928;R-HSA-5661517;R-HSA-83582"
R-HSA-9013508,"NOTCH3 Intracellular Domain Regulates Transcription",9,36,0.00247899738328054,0.9669226392789017,0.9937492332545657,20,22,0.0016386116490391778,9606,Homo sapiens,"ENSG00000163909;ENSG00000168214;ENSG00000100603;ENSG00000004399;ENSG00000113645;ENSG00000108773","","R-HSA-9021480;R-HSA-9021451;R-HSA-9021450;R-HSA-9018538;R-HSA-9021325;R-HSA-9016751;R-HSA-9018542;R-HSA-9013568;R-HSA-9021412;R-HSA-9021478;R-HSA-9016861;R-HSA-9014141;R-HSA-9013567;R-HSA-9013631;R-HSA-9021406;R-HSA-9014129;R-HSA-9013488;R-HSA-9016916;R-HSA-9013652;R-HSA-9017398"
R-HSA-9687139,"Aberrant regulation of mitotic cell cycle due to RB1 defects",9,36,0.00247899738328054,0.9669226392789017,0.9937492332545657,2,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000094880;ENSG00000105325;ENSG00000166295;ENSG00000112576;ENSG00000129757;ENSG00000114126;ENSG00000111276;ENSG00000118971;ENSG00000124762","","R-HSA-9687377;R-HSA-9659782"
R-HSA-5368287,"Mitochondrial translation",32,102,0.007023825919294863,0.9673343802620511,0.9937492332545657,16,17,0.0012661999106211828,9606,Homo sapiens,"ENSG00000130312;ENSG00000175581;ENSG00000135900;ENSG00000178952;ENSG00000136897;ENSG00000204316;ENSG00000278845;ENSG00000144029;ENSG00000143436;ENSG00000154719;ENSG00000125901;ENSG00000061794;ENSG00000158042;ENSG00000055950;ENSG00000159111;ENSG00000122033;ENSG00000162910;ENSG00000185414;ENSG00000259494;ENSG00000122140;ENSG00000155463;ENSG00000175110;ENSG00000198015;ENSG00000113048;ENSG00000112110;ENSG00000112651;ENSG00000074071;ENSG00000135972;ENSG00000204568;ENSG00000166902;ENSG00000106591;ENSG00000164347","","R-HSA-5389842;R-HSA-5419281;R-HSA-5368279;R-HSA-5389845;R-HSA-5389848;R-HSA-5389849;R-HSA-5419261;R-HSA-5419264;R-HSA-5389857;R-HSA-5419271;R-HSA-5419268;R-HSA-5419269;R-HSA-5419273;R-HSA-5419279;R-HSA-5389839;R-HSA-5419277"
R-HSA-8932339,"ROS sensing by NFE2L2",17,60,0.0041316623054675665,0.9680091419276373,0.9937492332545657,4,8,5.958587814687919E-4,9606,Homo sapiens,"ENSG00000092010;ENSG00000185627;ENSG00000070770;ENSG00000159377;ENSG00000129084;ENSG00000099341;ENSG00000100804;ENSG00000100519;ENSG00000221983;ENSG00000204435;ENSG00000101843;ENSG00000143947;ENSG00000163932;ENSG00000163636;ENSG00000101266;ENSG00000103035;ENSG00000108344","","R-HSA-8932284;R-HSA-8932351;R-HSA-8932322;R-HSA-8932355"
R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",24,80,0.005508883073956756,0.9683090959862386,0.9937492332545657,10,17,0.0012661999106211828,9606,Homo sapiens,"ENSG00000130762;ENSG00000156299;ENSG00000127084;ENSG00000110237;ENSG00000171680;ENSG00000205155;ENSG00000066248;ENSG00000138613;ENSG00000136002;ENSG00000198844;ENSG00000114346;ENSG00000175104;ENSG00000131089;ENSG00000136238;ENSG00000275700;ENSG00000114790;ENSG00000221983;ENSG00000143947;ENSG00000160293;ENSG00000164305;ENSG00000124126;ENSG00000102302;ENSG00000142632;ENSG00000104880","","R-HSA-204947;R-HSA-205008;R-HSA-205136;R-HSA-204949;R-HSA-193669;R-HSA-205112;R-HSA-205039;R-HSA-205118;R-HSA-204958;R-HSA-205117"
R-HSA-193648,"NRAGE signals death through JNK",18,63,0.004338245420740945,0.9686279618716676,0.9937492332545657,3,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000130762;ENSG00000156299;ENSG00000127084;ENSG00000110237;ENSG00000171680;ENSG00000066248;ENSG00000136002;ENSG00000198844;ENSG00000114346;ENSG00000131089;ENSG00000136238;ENSG00000275700;ENSG00000114790;ENSG00000160293;ENSG00000124126;ENSG00000102302;ENSG00000142632;ENSG00000104880","","R-HSA-205136;R-HSA-205039;R-HSA-204958"
R-HSA-3232118,"SUMOylation of transcription factors",4,20,0.001377220768489189,0.9691330517927175,0.9937492332545657,11,11,8.193058245195889E-4,9606,Homo sapiens,"ENSG00000103275;ENSG00000182979;ENSG00000188612;ENSG00000033800","","R-HSA-3234081;R-HSA-3968414;R-HSA-6804468;R-HSA-3232162;R-HSA-3247493;R-HSA-3234084;R-HSA-2997723;R-HSA-2997706;R-HSA-4090281;R-HSA-3465545;R-HSA-3234094"
R-HSA-1362300,"Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1",4,20,0.001377220768489189,0.9691330517927175,0.9937492332545657,8,8,5.958587814687919E-4,9606,Homo sapiens,"ENSG00000183814;ENSG00000103479;ENSG00000114126;ENSG00000162521","","R-HSA-8964588;R-HSA-8961934;R-HSA-8978926;R-HSA-8964513;R-HSA-8964561;R-HSA-8964580;R-HSA-8964550;R-HSA-8964567"
R-HSA-140534,"Caspase activation via Death Receptors in the presence of ligand",4,20,0.001377220768489189,0.9691330517927175,0.9937492332545657,7,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000243414;ENSG00000120889;ENSG00000102871;ENSG00000127666","","R-HSA-139952;R-HSA-2562564;R-HSA-3371360;R-HSA-141159;R-HSA-141156;R-HSA-3465448;R-HSA-3371359"
R-HSA-389960,"Formation of tubulin folding intermediates by CCT/TriC",7,30,0.0020658311527337833,0.9691345141855191,0.9937492332545657,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000115484;ENSG00000137285;ENSG00000258947;ENSG00000132141;ENSG00000156261;ENSG00000127824;ENSG00000146731","","R-HSA-389954;R-HSA-389961"
R-HSA-9703648,"Signaling by FLT3 ITD and TKD mutants",7,30,0.0020658311527337833,0.9691345141855191,0.9937492332545657,18,24,0.0017875763444063757,9606,Homo sapiens,"ENSG00000137193;ENSG00000126561;ENSG00000173757;ENSG00000033327;ENSG00000124762","","R-HSA-9698003;R-HSA-9698033;R-HSA-9698000;R-HSA-9698007;R-HSA-9698005;R-HSA-9698043;R-HSA-9698041;R-HSA-9698008;R-HSA-9698174;R-HSA-9698013;R-HSA-9698179;R-HSA-9698754;R-HSA-9698016;R-HSA-9698021;R-HSA-9703436;R-HSA-9698762;R-HSA-9698026;R-HSA-9698029"
R-HSA-181430,"Norepinephrine Neurotransmitter Release Cycle",7,30,0.0020658311527337833,0.9691345141855191,0.9937492332545657,4,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000189221;ENSG00000143847;ENSG00000005379;ENSG00000105649;ENSG00000177380;ENSG00000198722;ENSG00000165646","","R-HSA-374899;R-HSA-374909;R-HSA-372542;R-HSA-374922"
R-HSA-450294,"MAP kinase activation",20,69,0.004751411651287701,0.9699796791531727,0.9937492332545657,27,32,0.0023834351258751676,9606,Homo sapiens,"ENSG00000104312;ENSG00000076984;ENSG00000107968;ENSG00000115966;ENSG00000175104;ENSG00000177606;ENSG00000135341;ENSG00000117676;ENSG00000134070;ENSG00000168884;ENSG00000034152;ENSG00000221983;ENSG00000164086;ENSG00000143947;ENSG00000100324;ENSG00000162889;ENSG00000106100;ENSG00000102882;ENSG00000108861","","R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-5684250;R-HSA-5684248;R-HSA-450325;R-HSA-199895;R-HSA-199959;R-HSA-203797;R-HSA-450257;R-HSA-198746;R-HSA-450333;R-HSA-168162;R-HSA-5684275;R-HSA-450337;R-HSA-5684273;R-HSA-198756;R-HSA-450222;R-HSA-450346;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-451634;R-HSA-168053;R-HSA-168440;R-HSA-5684267;R-HSA-450296"
R-HSA-3371511,"HSF1 activation",11,43,0.002961024652251756,0.9725244807833503,0.9937492332545657,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000110958;ENSG00000160570;ENSG00000204388;ENSG00000094631;ENSG00000185122;ENSG00000156508;ENSG00000170276;ENSG00000112110;ENSG00000096384;ENSG00000106399;ENSG00000004478","","R-HSA-3371586;R-HSA-4793819;R-HSA-5082409;R-HSA-3371591;R-HSA-3371527;R-HSA-5324632;R-HSA-5082391"
R-HSA-5689896,"Ovarian tumor domain proteases",11,43,0.002961024652251756,0.9725244807833503,0.9937492332545657,12,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000168884;ENSG00000104312;ENSG00000118503;ENSG00000221983;ENSG00000143947;ENSG00000167770;ENSG00000175104;ENSG00000019995;ENSG00000106100;ENSG00000068308;ENSG00000180667","","R-HSA-5690870;R-HSA-6783238;R-HSA-688136;R-HSA-936381;R-HSA-8869506;R-HSA-6781953;R-HSA-6781905;R-HSA-8865182;R-HSA-5690845;R-HSA-5690827;R-HSA-5690843;R-HSA-5690856"
R-HSA-8853659,"RET signaling",11,43,0.002961024652251756,0.9725244807833503,0.9937492332545657,20,24,0.0017875763444063757,9606,Homo sapiens,"ENSG00000171119;ENSG00000132359;ENSG00000197122;ENSG00000076864;ENSG00000160691;ENSG00000125170;ENSG00000105647;ENSG00000171608;ENSG00000115325;ENSG00000125650;ENSG00000101134;ENSG00000033327","","R-HSA-8853734;R-HSA-8854981;R-HSA-8855747;R-HSA-8853762;R-HSA-8853793;R-HSA-8855617;R-HSA-8853792;R-HSA-8853774;R-HSA-8855564;R-HSA-8855915;R-HSA-8853737;R-HSA-8853801;R-HSA-8855508;R-HSA-8854899;R-HSA-8854897;R-HSA-8853789;R-HSA-8854908;R-HSA-8853755;R-HSA-8853753;R-HSA-8854905"
R-HSA-72187,"mRNA 3'-end processing",16,58,0.003993940228618648,0.9728801426252094,0.9937492332545657,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000108349;ENSG00000133226;ENSG00000160679;ENSG00000176102;ENSG00000164609;ENSG00000114503;ENSG00000111786;ENSG00000119203;ENSG00000145216;ENSG00000116350;ENSG00000205323;ENSG00000101811;ENSG00000100227;ENSG00000101138;ENSG00000051596;ENSG00000100650","","R-HSA-8849157;R-HSA-72180;R-HSA-72185"
R-HSA-5696394,"DNA Damage Recognition in GG-NER",10,40,0.002754441536978378,0.9729329832508271,0.9937492332545657,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000158290;ENSG00000166200;ENSG00000115274;ENSG00000100811;ENSG00000129484;ENSG00000221983;ENSG00000143947;ENSG00000134574;ENSG00000179262;ENSG00000101442","","R-HSA-6782943;R-HSA-5691006;R-HSA-5696655;R-HSA-5691004;R-HSA-5696664"
R-HSA-173107,"Binding and entry of HIV virion",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,8,8,5.958587814687919E-4,9606,Homo sapiens,"ENSG00000121966;ENSG00000010610","","R-HSA-164515;R-HSA-164500;R-HSA-164507;R-HSA-164521;R-HSA-164510;R-HSA-164524;R-HSA-164508;R-HSA-164509"
R-HSA-2468052,"Establishment of Sister Chromatid Cohesion",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000100918;ENSG00000141446","","R-HSA-2468039;R-HSA-2473152;R-HSA-2473151;R-HSA-2468041"
R-HSA-5140745,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000196961;ENSG00000169071","","R-HSA-5140747;R-HSA-5140741"
R-HSA-198203,"PI3K/AKT activation",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,4,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000105647;ENSG00000198400","","R-HSA-198211;R-HSA-198295;R-HSA-198315;R-HSA-198266"
R-HSA-1300642,"Sperm Motility And Taxes",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,3,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000122986;ENSG00000099338","","R-HSA-2534359;R-HSA-2534388;R-HSA-2534378"
R-HSA-9020956,"Interleukin-27 signaling",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,12,20,0.0014896469536719798,9606,Homo sapiens,"ENSG00000104998;ENSG00000006016","","R-HSA-8950504;R-HSA-8950441;R-HSA-8950537;R-HSA-8950731;R-HSA-8950716;R-HSA-8950766;R-HSA-8950271;R-HSA-8950210;R-HSA-8950340;R-HSA-8950485;R-HSA-448427;R-HSA-8950518"
R-HSA-74749,"Signal attenuation",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,4,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000160691;ENSG00000102882","","R-HSA-5686074;R-HSA-74748;R-HSA-109823;R-HSA-109822"
R-HSA-111932,"CaMK IV-mediated phosphorylation of CREB",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,4,13,9.682705198867869E-4,9606,Homo sapiens,"ENSG00000182481;ENSG00000070808","","R-HSA-442725;R-HSA-9619127;R-HSA-112282;R-HSA-9617583"
R-HSA-9683686,"Maturation of spike protein",2,13,8.951934995179727E-4,0.9734626913794495,0.9937492332545657,2,8,5.958587814687919E-4,9606,Homo sapiens,"ENSG00000115275;ENSG00000130175","","R-HSA-9686790;R-HSA-9683663"
R-HSA-9013422,"RHOBTB1 GTPase cycle",5,24,0.0016526649221870265,0.9735882396756794,0.9937492332545657,1,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000166200;ENSG00000092199;ENSG00000133226;ENSG00000196586;ENSG00000122257","","R-HSA-9018778"
R-HSA-8851708,"Signaling by FGFR2 IIIa TM",5,24,0.0016526649221870265,0.9735882396756794,0.9937492332545657,1,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000163882;ENSG00000102978;ENSG00000114503;ENSG00000125651;ENSG00000100142","","R-HSA-8851710"
R-HSA-912631,"Regulation of signaling by CBL",5,24,0.0016526649221870265,0.9735882396756794,0.9937492332545657,3,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000105647;ENSG00000221983;ENSG00000143947;ENSG00000171608;ENSG00000101336","","R-HSA-879917;R-HSA-912629;R-HSA-912627"
R-HSA-429958,"mRNA decay by 3' to 5' exoribonuclease",5,24,0.0016526649221870265,0.9735882396756794,0.9937492332545657,1,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000123737;ENSG00000083520;ENSG00000077348;ENSG00000204351;ENSG00000171311","","R-HSA-430028"
R-HSA-389958,"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding",9,37,0.002547858421704999,0.9735907429671402,0.9937492332545657,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000115484;ENSG00000137285;ENSG00000123349;ENSG00000258947;ENSG00000132141;ENSG00000156261;ENSG00000127824;ENSG00000146731;ENSG00000101132","","R-HSA-390453;R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389961;R-HSA-390459"
R-HSA-167158,"Formation of the HIV-1 Early Elongation Complex",9,37,0.002547858421704999,0.9735907429671402,0.9937492332545657,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000213246;ENSG00000104884;ENSG00000163882;ENSG00000102978;ENSG00000114503;ENSG00000185049;ENSG00000125651;ENSG00000213780;ENSG00000100142","","R-HSA-167072;R-HSA-167089;R-HSA-167478;R-HSA-167083;R-HSA-167085"
R-HSA-113418,"Formation of the Early Elongation Complex",9,37,0.002547858421704999,0.9735907429671402,0.9937492332545657,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000213246;ENSG00000104884;ENSG00000163882;ENSG00000102978;ENSG00000114503;ENSG00000185049;ENSG00000125651;ENSG00000213780;ENSG00000100142","","R-HSA-113402;R-HSA-113407;R-HSA-112383"
R-HSA-1663150,"The activation of arylsulfatases",3,17,0.0011706376532158104,0.9744153404928406,0.9937492332545657,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000129103;ENSG00000205667;ENSG00000164291","","R-HSA-1614362;R-HSA-1614336"
R-HSA-8949664,"Processing of SMDT1",3,17,0.0011706376532158104,0.9744153404928406,0.9937492332545657,4,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000165283;ENSG00000105819;ENSG00000215021","","R-HSA-8949659;R-HSA-8949661;R-HSA-8949649;R-HSA-8949668"
R-HSA-6788467,"IL-6-type cytokine receptor ligand interactions",3,17,0.0011706376532158104,0.9744153404928406,0.9937492332545657,7,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000122756;ENSG00000099985;ENSG00000006016","","R-HSA-6783670;R-HSA-6783556;R-HSA-6783524;R-HSA-6783552;R-HSA-5696490;R-HSA-6783530;R-HSA-5696491"
R-HSA-5676594,"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway",3,17,0.0011706376532158104,0.9744153404928406,0.9937492332545657,6,12,8.937881722031879E-4,9606,Homo sapiens,"ENSG00000102524;ENSG00000110330","","R-HSA-5676598;R-HSA-5676599;R-HSA-5676596;R-HSA-5676597;R-HSA-5676595;R-HSA-5676593"
R-HSA-1475029,"Reversible hydration of carbon dioxide",3,17,0.0011706376532158104,0.9744153404928406,0.9937492332545657,4,8,5.958587814687919E-4,9606,Homo sapiens,"ENSG00000167434;ENSG00000169239;ENSG00000107159","","R-HSA-1475028;R-HSA-1475025;R-HSA-1475032;R-HSA-1475017"
R-HSA-72163,"mRNA Splicing - Major Pathway",62,185,0.012739292108524997,0.975072170700175,0.9937492332545657,9,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000108349;ENSG00000133226;ENSG00000092199;ENSG00000110107;ENSG00000164609;ENSG00000077312;ENSG00000104824;ENSG00000135486;ENSG00000114503;ENSG00000117614;ENSG00000175467;ENSG00000204392;ENSG00000065978;ENSG00000119203;ENSG00000145216;ENSG00000060688;ENSG00000163882;ENSG00000087365;ENSG00000106245;ENSG00000100142;ENSG00000130520;ENSG00000104897;ENSG00000111786;ENSG00000120688;ENSG00000116350;ENSG00000117360;ENSG00000086589;ENSG00000100410;ENSG00000125651;ENSG00000100650;ENSG00000108654;ENSG00000076924;ENSG00000197111;ENSG00000132792;ENSG00000189091;ENSG00000060339;ENSG00000136875;ENSG00000153015;ENSG00000196504;ENSG00000100603;ENSG00000169564;ENSG00000125944;ENSG00000101811;ENSG00000143294;ENSG00000125743;ENSG00000101138;ENSG00000273559;ENSG00000102103;ENSG00000084072;ENSG00000105323;ENSG00000131876;ENSG00000176102;ENSG00000134748;ENSG00000169217;ENSG00000119953;ENSG00000011304;ENSG00000164167;ENSG00000084463;ENSG00000102978;ENSG00000085872;ENSG00000168883;ENSG00000188039;ENSG00000169813","","R-HSA-72160;R-HSA-72130;R-HSA-72231;R-HSA-156661;R-HSA-72139;R-HSA-72107;R-HSA-72124;R-HSA-72143;R-HSA-72127"
R-HSA-8950505,"Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation",21,73,0.005026855804985539,0.9751876582348898,0.9937492332545657,36,36,0.0026813645166095636,9606,Homo sapiens,"ENSG00000131876;ENSG00000240972;ENSG00000150593;ENSG00000147065;ENSG00000110711;ENSG00000089157;ENSG00000064666;ENSG00000138378;ENSG00000143761;ENSG00000148834;ENSG00000169813","","R-HSA-8950344;R-HSA-8950218;R-HSA-8950732;R-HSA-8950415;R-HSA-9617941;R-HSA-8950721;R-HSA-8950533;R-HSA-8950213;R-HSA-8950681;R-HSA-8950426;R-HSA-8950684;R-HSA-8950173;R-HSA-8950365;R-HSA-9006431;R-HSA-8950367;R-HSA-8950175;R-HSA-8950623;R-HSA-8950608;R-HSA-8981073;R-HSA-8950480;R-HSA-8950225;R-HSA-8950292;R-HSA-8950314;R-HSA-8950634;R-HSA-8950637;R-HSA-8950190;R-HSA-8950567;R-HSA-8950328;R-HSA-8950201;R-HSA-8950586;R-HSA-8950718;R-HSA-8950322;R-HSA-8950771;R-HSA-8950260;R-HSA-8950389;R-HSA-8950581"
R-HSA-8949613,"Cristae formation",7,31,0.0021346921911582425,0.9758882498295056,0.9937492332545657,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000135390;ENSG00000173171;ENSG00000167283;ENSG00000152234;ENSG00000155008;ENSG00000178307","","R-HSA-8949609;R-HSA-8949580"
R-HSA-72172,"mRNA Splicing",66,196,0.01349676353119405,0.9761213858766988,0.9937492332545657,14,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000108349;ENSG00000133226;ENSG00000092199;ENSG00000110107;ENSG00000164609;ENSG00000077312;ENSG00000104824;ENSG00000135486;ENSG00000114503;ENSG00000117614;ENSG00000175467;ENSG00000204392;ENSG00000065978;ENSG00000119203;ENSG00000145216;ENSG00000060688;ENSG00000139168;ENSG00000163882;ENSG00000087365;ENSG00000106245;ENSG00000100142;ENSG00000130520;ENSG00000104897;ENSG00000111786;ENSG00000120688;ENSG00000116350;ENSG00000117360;ENSG00000086589;ENSG00000100410;ENSG00000125651;ENSG00000100650;ENSG00000108654;ENSG00000076924;ENSG00000197111;ENSG00000132792;ENSG00000189091;ENSG00000060339;ENSG00000136875;ENSG00000153015;ENSG00000196504;ENSG00000169249;ENSG00000100603;ENSG00000169564;ENSG00000125944;ENSG00000101811;ENSG00000143294;ENSG00000125743;ENSG00000101138;ENSG00000273559;ENSG00000102103;ENSG00000084072;ENSG00000105323;ENSG00000131876;ENSG00000176102;ENSG00000134748;ENSG00000169217;ENSG00000119953;ENSG00000011304;ENSG00000164167;ENSG00000100319;ENSG00000168566;ENSG00000084463;ENSG00000102978;ENSG00000085872;ENSG00000168883;ENSG00000188039;ENSG00000169813","","R-HSA-72160;R-HSA-72130;R-HSA-75079;R-HSA-72231;R-HSA-75081;R-HSA-75080;R-HSA-72139;R-HSA-75083;R-HSA-72107;R-HSA-75082;R-HSA-72143;R-HSA-156661;R-HSA-72124;R-HSA-72127"
R-HSA-3134975,"Regulation of innate immune responses to cytosolic DNA",4,21,0.0014460818069136482,0.9770225514372962,0.9937492332545657,5,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000132109;ENSG00000221983;ENSG00000143947;ENSG00000126456","","R-HSA-3249392;R-HSA-3249386;R-HSA-3134804;R-HSA-8948709;R-HSA-3134946"
